src_title,db_type,fonds_title,creator,image_title,subjects,names,creation_date,image_number,description,image_url
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,Edmonton - 109 Street,,,1927,EA-10-154,Description Buildings - International Harvester - Clark Lumber Co. - Streets - 109 Street - 104 Avenue - Transportation - Cars - Train - Truck,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAxMTc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTcyNjQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,McDermid Studios,Edmonton - West End - Looking West on 102 Avenue,,,1914,EA-10-155,Streets - 102 Avenue (Athabasca) - 125 Street - Bridges - Groat Ravine Bridge - Equipment - Construction - Buildings - Houses,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAxMjg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTcyNzU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,McDermid Studios #1210,Edmonton - Looking Northeast,,,1912,EA-10-156,Railway Underpass - Churches - First Presbyterian - McDougall Church - Schools - McKay Avenue - Buildings - Houses - McLeod Building - Tegler Building - Streets - McDougall Hill - 107 Street - 106 Street,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAxNDA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTcyODc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,Longs Studios - Edmonton,Edmonton - Looking Northeast,,,1930,EA-10-157,Streets - 107 Street - 106 Street - 98 Avenue - McDougall Hill - Buildings -Houses - Marshall Wells - Firehall #2 - Hudson's Bay Co. - Tegler Building - McLeod Building - Alberta College - Public Library - Churches - First Presbyterian - McDougall - School,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAxNTE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTcyOTg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,C.W. Mathers,Edmonton - From Top of New School,,,1902,EA-10-158,Streets - 104 Avenue (Isabella St) - 103 Avenue - Buildings -,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAxNjI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTczMDk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title supplied.,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,"Charles W. Mathers - #249
Copyright by Ernest Brown",Indians Dancing,"Dance, Indigenous peoples",,[ca. 1898],EA-10-161,Six aboriginal men dancing on Jasper Avenue near Grierson Street and [Namao] Avenue; aboriginal drummers and many onlookers are in the background.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAxOTY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTczNDM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,Jasper Avenue looking west,,,1898,EA-10-162,98 Street 99 Street,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAyMDc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTczNTQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,Subject Jasper Avenue - Looking West from 100A Street,,,1900,EA-10-163,"Description Buildings - McDougall & Secord - Nankin Block - Business - Nankin Block - Business - Nankin, S., Jewellers - McIntosh & Cambell Furniture - Massey Harris Co. - Laundry (Chinese) - Streets - Jasper Avenue - 100A Street - Hotels - Victoria Hotel",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAyMTg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTczNjU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,Frasch,McDougall Avenue Looking South,,,1915,EA-10-167,Description Buildings - Post Office -Imperial Bank of Canada -Dominion Bank Building - Gariepy Block - Canada PERMANENT Trust - McLeod Building Streets - McDougall Ave. - 100 Street - 101A Ave. (Rice St.) Hotels - Macdonald Hotel Transportation - Horse a,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAyNjI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc0MDk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title supplied.,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,Charles W. Mathers,Jim Delaney's Drunk,"Indigenous peoples, Hotels",,[ca. 1898],EA-10-169,"Jim Delaney on horseback in forefront, poses with several aboriginal men, two also on horseback, on Jasper Avenue and Grierson Street (101st Avenue). Buildings in the background include houses and the Columbia House and Nova Scotian Hotels.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAyODQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc0MzE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title supplied.,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,"C.W. Mathers
Copyright Ernest Brown",Indian Tea Dancers,"Ceremonial dancers, Indigenous peoples",,[ca. 1895],EA-10-170,View of many people gathered at Jasper Avenue and Grierson Street to watch preparations for an aboriginal tea dance. Standing in the centre of the image are Chief Pany Erminskin and Sam Lucas; several aboriginal people dressed in traditional clothing are visible. Same as images: EA-9-8 and EA-10-719,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAyOTY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc0NDM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,C.W. Mathers,Jasper Avenue Looking East,,,1890,EA-10-173,Raymer's Jewellry; Ross Bros. Hardware; Hudson's Bay Company; John Brown Store; C. W. Mathers Studio; McDonald Store; Edmonton Bulletin; 99 Street; Queens Hotel; Columbia House; Alberta Hotel; J. A. McDougall Building; Masonic Hall,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAzMjk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc0NzY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,Frank Cowles,Mill Creek Bridge,,,1900,EA-10-1739,This is the original bridge over Mill Creek. Bridges - Mill Creek Bridge Bonnie Doon Streets - Whyte Avenue,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAzMzk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc0ODY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,Jasper Avenue,,,1887,EA-10-174,"Business - McDonald, J. Carp. Shop -Raymer's Jewellry - Ross Bros. Hardware - Hudson's Bay Co. - John Brown Store - Mathers, C.W. Studio - McDonald Store - Edmonton Bulletin - Streets - Jasper Ave. - 99 Street - Transportation - Horse & Buggy - Buildings -",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAzNDA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc0ODc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,Inaguration Day on Jasper Avenue,,,,EA-10-175,Celebrations - Inauguration Day parade Streets - Jasper Avenue - Billboards,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAzNTE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc0OTg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,C.W. Mathers,Jasper Avenue Looking West,,,1894,EA-10-176,"Streets - Jasper Avenue - 97 Street - Hotels - Jasper House - Transportation - Horse and Buggy - Business - Law Office - Sanderson, Blacksmith, John Brown - Edmonton Meat Market",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAzNjI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc1MDk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,Ernest Brown,Jasper Avenue Looking East,,,1887,EA-10-177,"Street scene of Jasper Avenue showing various buildings and businesses, including Raymer's Jewellry, Ross Bros. Hardware, Hudson's Bay Co., John Brown Store, Mathers Studio, McDonald Store, the Edmonton, the Queens Hotel, and Columbia House.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAzNzM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc1MjA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,Frank Cowles,Lord Strathcona's Visit to Strathcona,,,1909,EA-10-1787,Streets - Whyte Avenue Buildings - Baalim Block Business - A.A. Baalim Co. Parade Visit of Lord Strathcona,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzAzOTI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc1Mzk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,Eaton's Department Store,,,1940,EA-10-1797,102 Ave. looking East from 102 Street Business - T. Eaton Co. &bull; Woodwards Stores Streets - 102 Avenue 102 Street,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA0MDM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc1NTA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,C.W. Mathers,Jasper Avenue Looking East,,,"July 1, 1901",EA-10-180,"Dominion Day Parade; A. Astley, Merchant; Stovel & Strang Hardware; Raymer's Jewellry; Book & Stationery Store; Heiminck Real Estate; Graydon's Drug Store; Baldwin Coal; W. T. Henry Clothing; Alberta Hotel; 98 Street; Horse & Buggy",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA0MDc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc1NTQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,Woodwards Store,,,1940,EA-10-1803,Business - Woodwards - Universal Real Estate Transportation - Cars Street - 102 Avenue,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA0MTE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc1NTg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,McDermid Studios,Jasper Avenue looking west from 99 Street,,,1912,EA-10-181,Hutchings Block Johnstone Walker Limited Imperial Bank of Canada Jackson Block Morris Block Standard Bank Bulding LaRue & Picard Dominion Bank J. H. Morris & Co Edmonton Saddlery Union Bank of Canada Horse and Buggy Street Cars,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA0MTg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc1NjU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,McDermid Studios,Jasper Avenue and 101 Street,,,1931,EA-10-183,Buildings - Empire Block - Business - Liggett's Drug Store - Willson Stationery - Streets - Jasper Avenue - 101 Street - Transportation - Cars - Traffic Signals,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA0NDA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc1ODc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,H.G. Fraser,Jasper Avenue & Hastings Street,,,1914,EA-10-184,Streets - Jasper Avenue - Hastings Street - 87 Street,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA0NTE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc1OTg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,Ernest Brown,Jasper Avenue Looking East from 104 Street,,,1915,EA-10-185,Chisholm Block; Schwarz Brothers Importers & Contractors; First Presbyterian Church; Transportation - Cars,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA0NjI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc2MDk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,McDermid Studios,Edmonton Journal Construction,,,1919,EA-10-186,Churches - McDougall Church - Buildings - Bellvue Apartments - Streets - 101 Street - College Avenue - Transportation - Horses - Car,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA0NzM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc2MjA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,97 Avenue Looking West from 109 Street,,,1950,EA-10-1868,Buildings - Edmonton Curling Club,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA0ODI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc2Mjk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,McCutchon Studio,First Street - Looking North,,,1930,EA-10-189,Buildings - Empire Block - Moser Ryder Block - Tegler Block - Hotels - Royal George - Streets - Jasper Avenue - 101 Street - Business - Liggetts Drug,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA1MDY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc2NTM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,Tait,Chisholm Block Fire,,,1907,EA-10-190,Buildings - Chisolm Block - Credit Foncier - Churches - First Presbyterian - Streets - Jasper Avenue - 104 Street,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA1MTg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc2NjU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,Bloom Bros. For James Ramsay Ltd.,Jasper Avenue - Looking East,,,1915,EA-10-191,Buildings - Empire Block -National Trust Building - Norwood Block - Banks - Molsons Bank - Merchants Bank of Canada - Bank of Montreal - Streets - Jasper Avenue - 101 Street - Transportation - Street Cars - Horse & Buggy - Car,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA1Mjk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc2NzY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,Sanderson & Bullen,Jasper Avenue - Looking West,,,1906,EA-10-192,Buildings - Empire Block - McDougall & Secord Bldg. - Cristall Block - Heiminck Block - Acme Building - Churches - First Presbyterian - Streets - Jasper Ave - 101 Street - Transportation - Horse & Sled - Hotels - Windsor (Selkirk) - Business - McDougall &,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA1NDA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc2ODc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,Bloom Bros. For James Ramsay Ltd.,Jasper Avenue - Looking West,,,1910,EA-10-193,Buildings - Norwood Block - National Trust (under const.) - Empire Block - Banks - Bank of Montreal - Merchants Bank of Canada - Union Bank (under const) - Businesses - Douglas Co. Stationers - Campbell Furniture - Streets - Jasper Avenue - 100A Street - C,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA1NTI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc2OTk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,Photogelatine Engraving Co.,Jasper Avenue - Looking West,,,,EA-10-194,Buildings - Gariepy Block - C.P.R. Building - Tegler Building - Norwood Block - Empire Block - Banks - Bank of Montreal - Merchants Bank of Canada - Streets - Jasper Avenue - 100 Street - Transportation - Street Cars - Cars - Bicycle,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA1NjM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc3MTA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,Jasper Avenue - Looking West,,,1910,EA-10-195,Buildings - Dyke Block - Gariepy Block - Norwood Block - Empire Block - Banks -Merchants Bank - Canadian Bank of Commerce - Hotels- King Edward - Churches - First Presbyterian - First Baptist - Streets - Jasper Avenue - 100 Street - Businesses - Johnstone,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA1NzQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc3MjE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,Jasper Avenue looking west,,,1900,EA-10-196,H. Ashley Johnstone Walker Limited Montgomery Cheap Store J. H. Morris & Co LaRue & Picard 99 Street,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA1ODY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc3MzM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,Rogers,Hospital Sunday - Jasper Avenue,,,"June, 1911",EA-10-1989,Parades - Hospital Sunday Sugarman. W Buildings - Dyke Block Streets - Jasper Avenue Banks - Imperial Bank Business - Jewellry Store Hallier & Aldridge - Bakers Macdonald's Pharmacy Edmonton Sporting Goods,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA2MTg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc3NjU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,Jasper Avenue - Looking East,,,1908,EA-10-201,Buildings - Empire Block - Norwood Block - Banks - Bank of Nova Scotia - Merchants Bank - Bank of Montreal - Imperial Bank of Canada - Street - Jasper Avenue - 101 Street - Transportation - Horse & Sled - Street Cars,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA2NDM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc3OTA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,Jasper Avenue at 100A Street,,,1910,EA-10-202,Buildings - Norwood Block - Banks - Bank of Montreal - Merchants Bank of Canada - Streets - Jasper Avenue - 100A Street - Parade - Celebrations - Parade,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA2NTQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc4MDE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,Jasper Avenue - Looking West from 101 Street,,,1930,EA-10-204,Johnsons Cafe,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzM0MzQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MjA1NzE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,McCutchon Studios,Civic Block,,,1914,EA-10-205,Buildings - Civic Block - Salvation Army Citadel - Business - Carswell Hardware - Transportation - Horse & Buggy - Cars - Billboards - Fences - Streets - 99 Street - 102 Avenue,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA2ODY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc4MzM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
,NAPOTA,Northern Alberta Pioneers and Old Timers' Association fonds,,Jasper Avenue - Looking East,,,,EA-10-206,"Buildings - McDougall & Secord - Empire Block - Agency Building - Empress Block - Cristall Block - Business - Lines Pharmacy - Hegler, H.S. Real Estate - Hotels - Macdonald - Selkirk - Streets - Jasper Avenue - 101 Street - 102 Street",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=MzA2OTc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MTc4NDQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
